digits,num1,num2,sum,question,question_en
26,85357022678244347067471695,14630177201721601630425100,99987199879965948697896795,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:85357022678244347067471695+14630177201721601630425100","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 85357022678244347067471695 + 14630177201721601630425100"
26,33007462926406142421466518,51220305063042215217502081,84227767989448357638968599,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:33007462926406142421466518+51220305063042215217502081","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 33007462926406142421466518 + 51220305063042215217502081"
26,42375231953192106842658171,57324023026300410135031217,99699254979492516977689388,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:42375231953192106842658171+57324023026300410135031217","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 42375231953192106842658171 + 57324023026300410135031217"
26,59760341667201707601724102,30007014311014062377002380,89767355978215769978726482,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:59760341667201707601724102+30007014311014062377002380","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 59760341667201707601724102 + 30007014311014062377002380"
26,30761561176546304483847011,65108405510011224013152640,95869966686557528496999651,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:30761561176546304483847011+65108405510011224013152640","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 30761561176546304483847011 + 65108405510011224013152640"
26,50522246288625267534908601,27227000700314601042061250,77749246988939868576969851,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:50522246288625267534908601+27227000700314601042061250","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 50522246288625267534908601 + 27227000700314601042061250"
26,83298187417312743981004040,11100112440260010003532110,94398299857572753984536150,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:83298187417312743981004040+11100112440260010003532110","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 83298187417312743981004040 + 11100112440260010003532110"
26,84113284286420095296920692,12344105402454500203076004,96457389688874595499996696,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:84113284286420095296920692+12344105402454500203076004","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 84113284286420095296920692 + 12344105402454500203076004"
26,72144569691591404928679500,22522120001401495040110181,94666689692992899968789681,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:72144569691591404928679500+22522120001401495040110181","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 72144569691591404928679500 + 22522120001401495040110181"
26,79045459208818467449859841,10643040061160101320140122,89688499269978568769999963,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:79045459208818467449859841+10643040061160101320140122","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 79045459208818467449859841 + 10643040061160101320140122"
26,85383635599806696936100171,12013031400152102013415124,97396666999958798949515295,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:85383635599806696936100171+12013031400152102013415124","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 85383635599806696936100171 + 12013031400152102013415124"
26,35621909344261744288276131,63200000002002234400101265,98821909346263978688377396,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:35621909344261744288276131+63200000002002234400101265","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 35621909344261744288276131 + 63200000002002234400101265"
26,67065094094895479264483830,10604200903102500614201023,77669294997997979878684853,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:67065094094895479264483830+10604200903102500614201023","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 67065094094895479264483830 + 10604200903102500614201023"
26,18363924649339934925887014,11136070150360054044110070,29499994799699988969997084,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:18363924649339934925887014+11136070150360054044110070","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 18363924649339934925887014 + 11136070150360054044110070"
26,56173269879664912604432569,32706230000225062134043330,88879499879889974738475899,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:56173269879664912604432569+32706230000225062134043330","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 56173269879664912604432569 + 32706230000225062134043330"
26,18480198589449093596228540,71406300200150302302560102,89886498789599395898788642,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:18480198589449093596228540+71406300200150302302560102","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 18480198589449093596228540 + 71406300200150302302560102"
26,18056802853471744449128504,11140171146305115520251060,29196973999776859969379564,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:18056802853471744449128504+11140171146305115520251060","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 18056802853471744449128504 + 11140171146305115520251060"
26,53782217172193059067592566,41100041724105930632006323,94882258896298989699598889,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:53782217172193059067592566+41100041724105930632006323","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 53782217172193059067592566 + 41100041724105930632006323"
26,77976814367363333418920914,22013014620001362211008055,99989828987364695629928969,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:77976814367363333418920914+22013014620001362211008055","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 77976814367363333418920914 + 22013014620001362211008055"
